Dt_Customer,Marital_Status,Education,Current_Age,Recency,NumWebVisitsMonth,Income,childornot,total_amt_spent,totalnum_purchases,Target,segments
392.0,1.0,1.0,62.0,32.0,1.0,88347.0,0.0,2116.0,21.0,1.0,Good Customers
395.0,1.0,2.0,42.0,27.0,2.0,87171.0,0.0,1298.0,25.0,1.0,Good Customers
375.0,1.0,0.0,47.0,10.0,7.0,26907.0,2.0,22.0,6.0,0.0,Bad Customers
9.0,0.0,2.0,55.0,9.0,5.0,50014.0,1.0,396.0,15.0,0.0,Good Customers
374.0,1.0,2.0,45.0,65.0,7.0,41014.0,1.0,20.0,4.0,0.0,Bad Customers
14.0,0.0,1.0,58.0,68.0,2.0,66294.0,0.0,967.0,13.0,0.0,Good Customers
744.0,1.0,1.0,52.0,16.0,9.0,36715.0,1.0,357.0,19.0,1.0,Bad Customers
739.0,1.0,1.0,67.0,12.0,3.0,79456.0,0.0,1401.0,16.0,1.0,Good Customers
378.0,1.0,1.0,41.0,95.0,4.0,40479.0,1.0,15.0,4.0,0.0,Bad Customers
394.0,0.0,2.0,53.0,16.0,3.0,75345.0,0.0,2087.0,20.0,1.0,Good Customers
392.0,1.0,1.0,46.0,46.0,8.0,54233.0,1.0,981.0,26.0,0.0,Good Customers
383.0,0.0,1.0,53.0,3.0,4.0,24163.0,2.0,17.0,6.0,0.0,Bad Customers
392.0,1.0,2.0,65.0,80.0,5.0,84460.0,0.0,523.0,22.0,1.0,Good Customers
28.0,1.0,1.0,40.0,77.0,6.0,43776.0,1.0,23.0,4.0,0.0,Bad Customers
14.0,0.0,2.0,65.0,0.0,2.0,71691.0,0.0,1192.0,17.0,1.0,Good Customers
2.0,1.0,2.0,50.0,62.0,2.0,85844.0,0.0,1958.0,20.0,1.0,Good Customers
5.0,0.0,2.0,49.0,91.0,5.0,39190.0,1.0,133.0,9.0,0.0,Bad Customers
372.0,1.0,1.0,64.0,24.0,2.0,71367.0,0.0,777.0,17.0,0.0,Good Customers
373.0,0.0,2.0,51.0,2.0,8.0,38578.0,2.0,73.0,9.0,0.0,Bad Customers
19.0,1.0,2.0,58.0,22.0,3.0,57236.0,2.0,121.0,10.0,0.0,Good Customers
388.0,0.0,1.0,44.0,56.0,4.0,61825.0,1.0,424.0,15.0,0.0,Good Customers
28.0,0.0,1.0,65.0,54.0,1.0,79803.0,1.0,868.0,13.0,0.0,Good Customers
730.0,0.0,0.0,37.0,71.0,1.0,80910.0,0.0,756.0,15.0,0.0,Good Customers
373.0,1.0,2.0,41.0,38.0,7.0,27590.0,1.0,12.0,4.0,0.0,Bad Customers
394.0,1.0,1.0,44.0,62.0,5.0,56775.0,1.0,937.0,25.0,0.0,Good Customers
387.0,0.0,1.0,48.0,78.0,1.0,83829.0,0.0,1862.0,17.0,1.0,Good Customers
376.0,1.0,0.0,44.0,18.0,5.0,54210.0,1.0,367.0,14.0,0.0,Good Customers
393.0,1.0,1.0,37.0,95.0,8.0,38508.0,1.0,443.0,20.0,0.0,Bad Customers
369.0,1.0,1.0,53.0,66.0,5.0,53187.0,1.0,267.0,13.0,0.0,Good Customers
7.0,1.0,1.0,51.0,28.0,8.0,30023.0,1.0,61.0,6.0,0.0,Bad Customers
380.0,0.0,2.0,63.0,78.0,2.0,76045.0,0.0,1323.0,21.0,1.0,Good Customers
11.0,1.0,2.0,71.0,13.0,5.0,50870.0,1.0,63.0,6.0,0.0,Good Customers
392.0,1.0,0.0,53.0,27.0,5.0,15315.0,0.0,64.0,8.0,0.0,Bad Customers
1.0,1.0,0.0,49.0,17.0,5.0,65463.0,1.0,562.0,19.0,1.0,Good Customers
0.0,1.0,1.0,58.0,71.0,4.0,66480.0,2.0,312.0,19.0,0.0,Good Customers
371.0,0.0,1.0,69.0,79.0,1.0,76773.0,0.0,1156.0,16.0,0.0,Good Customers
395.0,0.0,0.0,40.0,1.0,5.0,81698.0,0.0,1104.0,16.0,1.0,Good Customers
22.0,0.0,2.0,50.0,78.0,5.0,54466.0,2.0,16.0,4.0,0.0,Good Customers
14.0,0.0,2.0,63.0,23.0,1.0,98777.0,0.0,2008.0,19.0,1.0,Good Customers
365.0,0.0,2.0,39.0,75.0,8.0,16269.0,1.0,44.0,9.0,0.0,Bad Customers
367.0,1.0,1.0,52.0,70.0,6.0,71819.0,1.0,1574.0,14.0,1.0,Good Customers
379.0,1.0,2.0,40.0,10.0,8.0,33569.0,1.0,63.0,5.0,1.0,Bad Customers
375.0,1.0,2.0,40.0,24.0,6.0,36262.0,0.0,426.0,12.0,1.0,Bad Customers
380.0,1.0,0.0,57.0,47.0,8.0,22634.0,0.0,96.0,6.0,0.0,Bad Customers
383.0,1.0,0.0,45.0,98.0,9.0,47025.0,1.0,635.0,23.0,0.0,Good Customers
389.0,0.0,1.0,55.0,4.0,3.0,70566.0,1.0,757.0,22.0,0.0,Good Customers
739.0,1.0,2.0,44.0,15.0,7.0,31605.0,1.0,125.0,9.0,0.0,Bad Customers
379.0,0.0,2.0,50.0,67.0,7.0,52034.0,2.0,332.0,16.0,0.0,Good Customers
371.0,0.0,1.0,44.0,32.0,3.0,48526.0,1.0,135.0,8.0,0.0,Good Customers
743.0,1.0,1.0,69.0,40.0,7.0,46734.0,1.0,330.0,14.0,0.0,Good Customers
743.0,0.0,1.0,61.0,54.0,8.0,39552.0,2.0,384.0,20.0,1.0,Bad Customers
753.0,0.0,1.0,57.0,78.0,8.0,86358.0,2.0,1722.0,18.0,0.0,Good Customers
7.0,1.0,1.0,46.0,94.0,3.0,46931.0,3.0,78.0,7.0,0.0,Good Customers
384.0,0.0,0.0,38.0,51.0,4.0,16581.0,0.0,24.0,4.0,0.0,Bad Customers
375.0,0.0,0.0,71.0,42.0,4.0,63998.0,0.0,1168.0,25.0,1.0,Good Customers
381.0,1.0,2.0,72.0,67.0,7.0,67381.0,1.0,957.0,17.0,1.0,Good Customers
385.0,0.0,1.0,56.0,87.0,7.0,25930.0,2.0,15.0,4.0,0.0,Bad Customers
23.0,1.0,1.0,45.0,29.0,5.0,42693.0,1.0,57.0,5.0,0.0,Bad Customers
749.0,1.0,1.0,47.0,89.0,3.0,85606.0,1.0,1956.0,24.0,1.0,Good Customers
366.0,0.0,1.0,38.0,74.0,4.0,72903.0,0.0,2013.0,21.0,1.0,Good Customers
7.0,1.0,0.0,49.0,97.0,6.0,49669.0,1.0,326.0,14.0,0.0,Good Customers
756.0,1.0,2.0,55.0,63.0,9.0,36778.0,2.0,77.0,9.0,0.0,Bad Customers
393.0,0.0,2.0,61.0,88.0,1.0,85696.0,0.0,1313.0,20.0,1.0,Good Customers
9.0,0.0,2.0,34.0,34.0,5.0,10979.0,0.0,30.0,8.0,0.0,Bad Customers
394.0,1.0,1.0,62.0,81.0,7.0,49678.0,1.0,315.0,14.0,0.0,Good Customers
375.0,1.0,2.0,70.0,65.0,4.0,56129.0,1.0,660.0,22.0,0.0,Good Customers
365.0,1.0,1.0,34.0,51.0,5.0,37155.0,1.0,74.0,7.0,0.0,Bad Customers
20.0,0.0,0.0,45.0,76.0,6.0,21282.0,1.0,46.0,7.0,0.0,Bad Customers
378.0,0.0,2.0,61.0,76.0,7.0,33419.0,1.0,86.0,8.0,0.0,Bad Customers
390.0,0.0,1.0,78.0,84.0,3.0,63285.0,0.0,1103.0,25.0,0.0,Good Customers
10.0,1.0,2.0,49.0,56.0,4.0,21255.0,1.0,61.0,11.0,0.0,Bad Customers
376.0,1.0,1.0,42.0,31.0,6.0,42162.0,1.0,145.0,9.0,1.0,Bad Customers
747.0,1.0,1.0,67.0,0.0,8.0,54450.0,2.0,684.0,31.0,0.0,Good Customers
383.0,1.0,2.0,69.0,91.0,8.0,57744.0,1.0,411.0,16.0,0.0,Good Customers
748.0,0.0,1.0,37.0,40.0,9.0,26576.0,1.0,27.0,4.0,1.0,Bad Customers
389.0,0.0,2.0,80.0,59.0,6.0,57513.0,0.0,1060.0,27.0,0.0,Good Customers
732.0,1.0,1.0,59.0,96.0,6.0,68142.0,1.0,1459.0,24.0,0.0,Good Customers
732.0,1.0,1.0,44.0,61.0,8.0,7500.0,1.0,18.0,4.0,0.0,Bad Customers
739.0,1.0,1.0,49.0,14.0,2.0,83145.0,0.0,1833.0,26.0,1.0,Good Customers
28.0,1.0,2.0,63.0,16.0,1.0,54197.0,1.0,237.0,12.0,0.0,Good Customers
3.0,0.0,2.0,60.0,98.0,7.0,23091.0,2.0,48.0,10.0,0.0,Bad Customers
374.0,1.0,1.0,47.0,11.0,7.0,46049.0,2.0,515.0,26.0,1.0,Good Customers
756.0,1.0,1.0,49.0,52.0,4.0,56715.0,0.0,1020.0,15.0,0.0,Good Customers
2.0,1.0,1.0,62.0,19.0,1.0,79410.0,0.0,1370.0,11.0,0.0,Good Customers
385.0,1.0,1.0,72.0,61.0,5.0,57304.0,1.0,1026.0,25.0,0.0,Good Customers
8.0,1.0,1.0,58.0,73.0,5.0,44375.0,1.0,301.0,12.0,0.0,Good Customers
747.0,1.0,1.0,67.0,0.0,8.0,54450.0,2.0,684.0,31.0,0.0,Good Customers
741.0,1.0,1.0,58.0,74.0,7.0,59594.0,1.0,499.0,17.0,1.0,Good Customers
739.0,1.0,1.0,29.0,55.0,2.0,80685.0,0.0,1004.0,21.0,0.0,Good Customers
382.0,1.0,2.0,49.0,48.0,7.0,40344.0,1.0,218.0,12.0,0.0,Bad Customers
373.0,1.0,1.0,51.0,53.0,4.0,62710.0,1.0,606.0,22.0,0.0,Good Customers
390.0,1.0,0.0,55.0,13.0,3.0,48985.0,1.0,75.0,6.0,0.0,Good Customers
739.0,1.0,1.0,55.0,34.0,8.0,35322.0,3.0,106.0,9.0,0.0,Bad Customers
367.0,1.0,1.0,75.0,54.0,2.0,77142.0,0.0,990.0,17.0,0.0,Good Customers
9.0,0.0,1.0,54.0,69.0,1.0,81657.0,0.0,1097.0,16.0,0.0,Good Customers
14.0,1.0,0.0,27.0,81.0,5.0,14421.0,0.0,16.0,4.0,1.0,Bad Customers
14.0,1.0,0.0,49.0,99.0,8.0,20130.0,0.0,34.0,5.0,0.0,Bad Customers
735.0,1.0,2.0,33.0,3.0,5.0,74214.0,0.0,1711.0,16.0,0.0,Good Customers
19.0,1.0,2.0,66.0,61.0,7.0,66726.0,2.0,438.0,17.0,1.0,Good Customers
388.0,1.0,0.0,44.0,65.0,8.0,23724.0,1.0,75.0,7.0,0.0,Bad Customers
382.0,1.0,2.0,63.0,93.0,5.0,47353.0,1.0,225.0,13.0,0.0,Good Customers
758.0,1.0,2.0,71.0,24.0,8.0,33444.0,2.0,18.0,4.0,0.0,Bad Customers
379.0,1.0,1.0,42.0,8.0,3.0,54386.0,1.0,470.0,17.0,0.0,Good Customers
383.0,0.0,1.0,42.0,72.0,5.0,28510.0,2.0,91.0,9.0,0.0,Bad Customers
18.0,0.0,2.0,32.0,29.0,1.0,90638.0,0.0,2525.0,18.0,1.0,Good Customers
383.0,1.0,1.0,73.0,33.0,7.0,48070.0,1.0,504.0,19.0,0.0,Good Customers
391.0,1.0,1.0,66.0,68.0,6.0,43140.0,1.0,235.0,11.0,0.0,Bad Customers
377.0,0.0,2.0,62.0,55.0,7.0,54959.0,1.0,1232.0,21.0,1.0,Good Customers
393.0,0.0,0.0,65.0,76.0,5.0,15056.0,2.0,88.0,12.0,0.0,Bad Customers
23.0,0.0,1.0,52.0,17.0,7.0,26954.0,1.0,17.0,4.0,0.0,Bad Customers
393.0,0.0,1.0,38.0,94.0,5.0,22327.0,1.0,24.0,5.0,0.0,Bad Customers
373.0,1.0,1.0,58.0,86.0,4.0,44393.0,2.0,60.0,7.0,0.0,Good Customers
370.0,0.0,2.0,71.0,25.0,4.0,62000.0,1.0,1020.0,26.0,1.0,Good Customers
755.0,1.0,2.0,61.0,22.0,8.0,31497.0,1.0,155.0,10.0,0.0,Bad Customers
4.0,1.0,0.0,49.0,15.0,5.0,45894.0,2.0,51.0,5.0,0.0,Good Customers
739.0,0.0,2.0,53.0,35.0,3.0,78579.0,0.0,1812.0,16.0,1.0,Good Customers
744.0,0.0,2.0,54.0,81.0,4.0,67369.0,1.0,1461.0,25.0,1.0,Good Customers
11.0,0.0,1.0,63.0,55.0,4.0,58401.0,1.0,96.0,6.0,0.0,Good Customers
14.0,0.0,1.0,71.0,94.0,5.0,62307.0,1.0,160.0,9.0,0.0,Good Customers
374.0,1.0,2.0,54.0,50.0,6.0,43641.0,2.0,139.0,10.0,0.0,Bad Customers
375.0,0.0,2.0,55.0,64.0,6.0,63841.0,1.0,908.0,22.0,0.0,Good Customers
394.0,1.0,0.0,58.0,91.0,4.0,46891.0,1.0,183.0,8.0,0.0,Good Customers
365.0,1.0,2.0,54.0,11.0,8.0,70091.0,1.0,1161.0,19.0,1.0,Good Customers
26.0,1.0,2.0,51.0,72.0,1.0,78075.0,0.0,988.0,14.0,0.0,Good Customers
752.0,0.0,0.0,62.0,6.0,5.0,59184.0,1.0,1072.0,27.0,0.0,Good Customers
384.0,1.0,1.0,46.0,0.0,4.0,54809.0,2.0,174.0,12.0,0.0,Good Customers
371.0,1.0,1.0,64.0,66.0,7.0,58113.0,1.0,758.0,22.0,0.0,Good Customers
364.0,1.0,2.0,65.0,42.0,4.0,51412.0,1.0,195.0,11.0,0.0,Good Customers
751.0,0.0,1.0,44.0,60.0,7.0,15287.0,1.0,31.0,6.0,1.0,Bad Customers
378.0,1.0,2.0,66.0,64.0,1.0,66636.0,0.0,1084.0,17.0,0.0,Good Customers
376.0,1.0,2.0,67.0,87.0,8.0,50965.0,1.0,685.0,22.0,1.0,Good Customers
373.0,1.0,2.0,58.0,96.0,2.0,84618.0,0.0,1672.0,26.0,1.0,Good Customers
366.0,1.0,1.0,33.0,1.0,7.0,18351.0,0.0,43.0,6.0,0.0,Bad Customers
15.0,1.0,2.0,66.0,54.0,5.0,40451.0,2.0,49.0,5.0,1.0,Bad Customers
374.0,1.0,1.0,58.0,53.0,7.0,36317.0,1.0,133.0,9.0,0.0,Bad Customers
383.0,1.0,1.0,66.0,96.0,7.0,42213.0,1.0,363.0,15.0,1.0,Bad Customers
381.0,1.0,1.0,68.0,58.0,1.0,65748.0,1.0,545.0,18.0,0.0,Good Customers
368.0,1.0,1.0,51.0,12.0,4.0,77044.0,1.0,1065.0,31.0,1.0,Good Customers
384.0,1.0,1.0,54.0,78.0,3.0,74918.0,0.0,2047.0,21.0,1.0,Good Customers
730.0,1.0,1.0,51.0,64.0,6.0,56721.0,2.0,296.0,15.0,0.0,Good Customers
367.0,0.0,1.0,48.0,26.0,6.0,42160.0,2.0,140.0,11.0,1.0,Bad Customers
378.0,0.0,1.0,58.0,8.0,3.0,61559.0,1.0,530.0,17.0,0.0,Good Customers
753.0,1.0,2.0,60.0,49.0,9.0,33629.0,2.0,152.0,13.0,0.0,Bad Customers
389.0,1.0,2.0,32.0,56.0,2.0,68682.0,0.0,1598.0,24.0,0.0,Good Customers
377.0,0.0,1.0,60.0,55.0,7.0,34377.0,1.0,114.0,8.0,0.0,Bad Customers
739.0,0.0,0.0,37.0,25.0,8.0,8940.0,1.0,101.0,10.0,0.0,Bad Customers
373.0,1.0,1.0,50.0,50.0,8.0,26228.0,1.0,25.0,4.0,0.0,Bad Customers
370.0,0.0,0.0,66.0,84.0,4.0,77297.0,0.0,789.0,22.0,1.0,Good Customers
365.0,1.0,1.0,42.0,30.0,8.0,40211.0,2.0,87.0,7.0,1.0,Bad Customers
373.0,0.0,2.0,65.0,81.0,5.0,33438.0,2.0,90.0,11.0,0.0,Bad Customers
368.0,1.0,2.0,64.0,74.0,3.0,75032.0,1.0,1215.0,20.0,0.0,Good Customers
383.0,0.0,2.0,68.0,76.0,6.0,61284.0,0.0,811.0,22.0,1.0,Good Customers
739.0,1.0,1.0,37.0,36.0,5.0,22518.0,1.0,61.0,7.0,1.0,Bad Customers
380.0,1.0,2.0,48.0,64.0,4.0,54730.0,1.0,405.0,18.0,0.0,Good Customers
1.0,1.0,2.0,68.0,62.0,7.0,38452.0,2.0,72.0,9.0,0.0,Bad Customers
381.0,0.0,1.0,52.0,53.0,8.0,44421.0,2.0,189.0,14.0,0.0,Good Customers
366.0,1.0,2.0,37.0,86.0,5.0,38197.0,1.0,40.0,5.0,0.0,Bad Customers
22.0,0.0,1.0,45.0,15.0,4.0,41986.0,1.0,63.0,10.0,0.0,Bad Customers
375.0,1.0,1.0,40.0,67.0,8.0,28427.0,1.0,52.0,7.0,0.0,Bad Customers
29.0,1.0,2.0,47.0,47.0,6.0,37395.0,1.0,39.0,5.0,0.0,Bad Customers
5.0,1.0,1.0,52.0,47.0,6.0,64722.0,1.0,805.0,25.0,0.0,Good Customers
14.0,1.0,2.0,67.0,81.0,3.0,55249.0,1.0,130.0,8.0,0.0,Good Customers
391.0,1.0,1.0,51.0,98.0,2.0,84906.0,0.0,1631.0,24.0,1.0,Good Customers
391.0,1.0,1.0,34.0,56.0,8.0,28691.0,1.0,34.0,5.0,0.0,Bad Customers
366.0,0.0,1.0,71.0,48.0,6.0,44213.0,2.0,152.0,12.0,0.0,Good Customers
13.0,0.0,0.0,39.0,18.0,7.0,25707.0,1.0,21.0,5.0,0.0,Bad Customers
392.0,1.0,2.0,56.0,74.0,4.0,59062.0,3.0,71.0,7.0,0.0,Good Customers
7.0,0.0,1.0,61.0,68.0,1.0,76624.0,1.0,899.0,23.0,1.0,Good Customers
11.0,1.0,2.0,76.0,36.0,1.0,66000.0,0.0,711.0,10.0,0.0,Good Customers
757.0,1.0,2.0,45.0,90.0,8.0,27683.0,1.0,351.0,16.0,0.0,Bad Customers
13.0,0.0,1.0,52.0,65.0,20.0,1730.0,0.0,8.0,15.0,0.0,Bad Customers
758.0,0.0,0.0,31.0,63.0,9.0,7500.0,1.0,119.0,11.0,0.0,Bad Customers
391.0,1.0,1.0,55.0,82.0,5.0,40521.0,2.0,21.0,4.0,0.0,Bad Customers
7.0,1.0,2.0,50.0,63.0,8.0,20427.0,1.0,10.0,4.0,0.0,Bad Customers
7.0,1.0,1.0,48.0,55.0,6.0,65106.0,1.0,973.0,27.0,1.0,Good Customers
368.0,1.0,2.0,58.0,64.0,3.0,69969.0,0.0,1536.0,13.0,1.0,Good Customers
379.0,1.0,1.0,71.0,51.0,4.0,67433.0,2.0,992.0,28.0,1.0,Good Customers
374.0,1.0,2.0,56.0,97.0,6.0,77766.0,1.0,1529.0,34.0,1.0,Good Customers
383.0,1.0,1.0,51.0,92.0,4.0,74716.0,1.0,860.0,17.0,0.0,Good Customers
377.0,0.0,1.0,60.0,51.0,6.0,68118.0,1.0,928.0,23.0,0.0,Good Customers
731.0,1.0,2.0,53.0,72.0,7.0,55158.0,2.0,418.0,18.0,1.0,Good Customers
758.0,1.0,0.0,68.0,39.0,6.0,62972.0,1.0,587.0,16.0,1.0,Good Customers
19.0,1.0,1.0,48.0,49.0,2.0,74190.0,1.0,641.0,19.0,0.0,Good Customers
12.0,1.0,1.0,47.0,21.0,6.0,39356.0,2.0,23.0,4.0,1.0,Bad Customers
379.0,1.0,1.0,54.0,91.0,2.0,76653.0,0.0,2279.0,23.0,1.0,Good Customers
12.0,0.0,2.0,50.0,37.0,5.0,35860.0,2.0,49.0,6.0,1.0,Bad Customers
374.0,0.0,2.0,40.0,98.0,2.0,90687.0,0.0,1779.0,17.0,1.0,Good Customers
390.0,1.0,2.0,41.0,85.0,3.0,73450.0,0.0,1804.0,27.0,1.0,Good Customers
389.0,1.0,1.0,63.0,40.0,8.0,31454.0,2.0,48.0,8.0,0.0,Bad Customers
25.0,0.0,1.0,71.0,2.0,7.0,47139.0,2.0,83.0,7.0,1.0,Good Customers
387.0,0.0,1.0,48.0,78.0,1.0,83829.0,0.0,1862.0,17.0,1.0,Good Customers
737.0,1.0,2.0,60.0,41.0,8.0,53378.0,2.0,793.0,29.0,1.0,Good Customers
388.0,1.0,1.0,53.0,94.0,7.0,19656.0,1.0,84.0,9.0,0.0,Bad Customers
375.0,1.0,2.0,75.0,10.0,6.0,45579.0,1.0,183.0,10.0,0.0,Good Customers
9.0,0.0,0.0,65.0,73.0,2.0,85485.0,0.0,1383.0,19.0,0.0,Good Customers
24.0,1.0,1.0,79.0,22.0,4.0,55956.0,0.0,999.0,16.0,1.0,Good Customers
374.0,0.0,2.0,60.0,30.0,3.0,64191.0,1.0,825.0,24.0,0.0,Good Customers
735.0,0.0,1.0,51.0,21.0,8.0,38808.0,1.0,246.0,14.0,1.0,Bad Customers
377.0,1.0,2.0,57.0,51.0,8.0,57183.0,2.0,610.0,25.0,0.0,Good Customers
740.0,0.0,2.0,55.0,97.0,8.0,23748.0,1.0,76.0,9.0,0.0,Bad Customers
370.0,1.0,1.0,52.0,56.0,8.0,66303.0,1.0,1286.0,22.0,1.0,Good Customers
379.0,1.0,2.0,48.0,4.0,6.0,37368.0,1.0,30.0,4.0,1.0,Bad Customers
395.0,1.0,1.0,59.0,77.0,7.0,40800.0,3.0,99.0,8.0,0.0,Bad Customers
740.0,0.0,1.0,45.0,95.0,3.0,71847.0,0.0,1192.0,22.0,1.0,Good Customers
366.0,1.0,1.0,48.0,36.0,5.0,46149.0,1.0,362.0,18.0,0.0,Good Customers
752.0,1.0,1.0,40.0,13.0,2.0,78687.0,0.0,2130.0,19.0,1.0,Good Customers
743.0,0.0,0.0,52.0,90.0,7.0,49118.0,0.0,1229.0,28.0,1.0,Good Customers
741.0,1.0,2.0,66.0,49.0,9.0,37633.0,2.0,38.0,6.0,0.0,Bad Customers
374.0,1.0,2.0,72.0,18.0,8.0,39767.0,0.0,485.0,17.0,0.0,Bad Customers
756.0,1.0,0.0,72.0,89.0,7.0,26997.0,0.0,434.0,13.0,0.0,Bad Customers
382.0,0.0,1.0,53.0,43.0,7.0,33986.0,1.0,44.0,5.0,0.0,Bad Customers
738.0,1.0,2.0,51.0,82.0,7.0,57091.0,1.0,496.0,18.0,1.0,Good Customers
387.0,1.0,0.0,54.0,84.0,4.0,46831.0,2.0,78.0,7.0,0.0,Good Customers
386.0,1.0,2.0,51.0,80.0,2.0,83151.0,0.0,2346.0,23.0,1.0,Good Customers
731.0,1.0,1.0,52.0,68.0,6.0,52531.0,0.0,794.0,21.0,0.0,Good Customers
390.0,1.0,1.0,67.0,12.0,7.0,15759.0,0.0,17.0,4.0,0.0,Bad Customers
364.0,0.0,1.0,52.0,75.0,9.0,22804.0,1.0,26.0,5.0,0.0,Bad Customers
13.0,1.0,0.0,50.0,10.0,5.0,43050.0,1.0,76.0,8.0,0.0,Bad Customers
388.0,0.0,2.0,46.0,91.0,7.0,42997.0,2.0,15.0,4.0,0.0,Bad Customers
19.0,0.0,2.0,60.0,21.0,4.0,48918.0,2.0,62.0,7.0,0.0,Good Customers
2.0,1.0,2.0,69.0,28.0,2.0,60033.0,1.0,198.0,10.0,0.0,Good Customers
370.0,1.0,2.0,45.0,97.0,9.0,34043.0,1.0,49.0,5.0,0.0,Bad Customers
371.0,1.0,1.0,57.0,49.0,5.0,57811.0,1.0,802.0,25.0,1.0,Good Customers
12.0,1.0,1.0,77.0,14.0,1.0,78569.0,0.0,1736.0,15.0,1.0,Good Customers
734.0,0.0,1.0,45.0,5.0,6.0,7500.0,2.0,57.0,10.0,0.0,Bad Customers
391.0,1.0,2.0,52.0,37.0,1.0,157733.0,1.0,59.0,2.0,0.0,Good Customers
392.0,1.0,1.0,70.0,62.0,2.0,94384.0,0.0,2302.0,18.0,1.0,Good Customers
13.0,1.0,0.0,38.0,83.0,7.0,23148.0,0.0,37.0,6.0,0.0,Bad Customers
371.0,0.0,1.0,53.0,48.0,9.0,44267.0,2.0,310.0,16.0,0.0,Good Customers
760.0,1.0,1.0,44.0,94.0,3.0,71626.0,0.0,1305.0,19.0,1.0,Good Customers
367.0,1.0,1.0,57.0,61.0,7.0,60894.0,1.0,832.0,26.0,0.0,Good Customers
393.0,1.0,1.0,47.0,70.0,8.0,50200.0,2.0,401.0,19.0,0.0,Good Customers
8.0,1.0,2.0,58.0,43.0,2.0,81051.0,0.0,1501.0,23.0,1.0,Good Customers
17.0,1.0,1.0,41.0,23.0,6.0,65169.0,0.0,1189.0,28.0,1.0,Good Customers
373.0,1.0,1.0,51.0,37.0,6.0,59868.0,1.0,1194.0,32.0,0.0,Good Customers
0.0,1.0,2.0,63.0,50.0,4.0,65695.0,1.0,656.0,21.0,0.0,Good Customers
738.0,0.0,2.0,67.0,78.0,4.0,64857.0,0.0,1540.0,23.0,0.0,Good Customers
369.0,1.0,2.0,58.0,74.0,7.0,45143.0,1.0,311.0,15.0,0.0,Good Customers
389.0,1.0,0.0,68.0,14.0,2.0,74805.0,1.0,820.0,26.0,0.0,Good Customers
20.0,1.0,0.0,34.0,77.0,4.0,59060.0,1.0,274.0,14.0,0.0,Good Customers
376.0,0.0,2.0,61.0,39.0,9.0,27238.0,2.0,57.0,9.0,0.0,Bad Customers
394.0,1.0,1.0,58.0,89.0,4.0,47009.0,1.0,448.0,17.0,0.0,Good Customers
20.0,1.0,0.0,50.0,62.0,7.0,46094.0,2.0,44.0,5.0,0.0,Good Customers
366.0,1.0,1.0,51.0,59.0,7.0,40321.0,2.0,102.0,8.0,0.0,Bad Customers
30.0,1.0,1.0,39.0,68.0,4.0,37235.0,1.0,61.0,5.0,0.0,Bad Customers
374.0,1.0,2.0,63.0,13.0,3.0,81843.0,0.0,1643.0,27.0,0.0,Good Customers
389.0,1.0,2.0,65.0,37.0,6.0,46692.0,1.0,397.0,15.0,0.0,Good Customers
24.0,1.0,1.0,55.0,36.0,1.0,77382.0,1.0,1121.0,26.0,1.0,Good Customers
758.0,0.0,1.0,46.0,28.0,9.0,37774.0,2.0,473.0,16.0,1.0,Bad Customers
2.0,1.0,0.0,49.0,2.0,8.0,18393.0,1.0,50.0,8.0,0.0,Bad Customers
382.0,1.0,2.0,61.0,17.0,7.0,72828.0,1.0,1678.0,28.0,0.0,Good Customers
13.0,1.0,1.0,41.0,86.0,7.0,24711.0,0.0,58.0,7.0,0.0,Bad Customers
370.0,1.0,2.0,48.0,54.0,5.0,45503.0,1.0,170.0,9.0,0.0,Good Customers
383.0,0.0,2.0,41.0,2.0,17.0,6560.0,0.0,373.0,2.0,0.0,Bad Customers
378.0,1.0,2.0,78.0,3.0,4.0,71604.0,0.0,1196.0,17.0,1.0,Good Customers
24.0,1.0,1.0,44.0,84.0,7.0,27244.0,1.0,101.0,8.0,0.0,Bad Customers
749.0,1.0,1.0,54.0,8.0,9.0,48752.0,2.0,316.0,17.0,1.0,Good Customers
377.0,1.0,1.0,61.0,4.0,4.0,71434.0,1.0,1400.0,21.0,1.0,Good Customers
366.0,0.0,1.0,75.0,57.0,1.0,90842.0,0.0,1424.0,27.0,0.0,Good Customers
743.0,1.0,2.0,45.0,24.0,9.0,88097.0,1.0,844.0,20.0,1.0,Good Customers
378.0,1.0,1.0,48.0,51.0,5.0,51948.0,1.0,311.0,13.0,0.0,Good Customers
388.0,1.0,1.0,41.0,29.0,1.0,71853.0,0.0,1149.0,17.0,0.0,Good Customers
11.0,1.0,2.0,40.0,13.0,6.0,35876.0,0.0,129.0,8.0,0.0,Bad Customers
379.0,0.0,1.0,71.0,23.0,6.0,40049.0,1.0,32.0,5.0,0.0,Bad Customers
753.0,0.0,1.0,41.0,36.0,9.0,39660.0,1.0,299.0,14.0,1.0,Bad Customers
2.0,1.0,1.0,61.0,88.0,6.0,50127.0,1.0,320.0,13.0,1.0,Good Customers
740.0,1.0,2.0,46.0,2.0,5.0,43263.0,1.0,441.0,16.0,0.0,Bad Customers
760.0,1.0,2.0,74.0,3.0,8.0,62845.0,2.0,1178.0,28.0,1.0,Good Customers
380.0,1.0,1.0,33.0,15.0,6.0,18929.0,0.0,85.0,6.0,0.0,Bad Customers
